timestamp,s2,bh_510300
2022-07-01,126329.11317826758,114266.16672374753
2022-07-04,127994.09054257235,115037.30499038164
2022-07-05,127693.88129670013,114761.89846658375
2022-07-06,126438.62075233927,113136.99997617614
2022-07-07,126706.41001090064,113577.65041425278
2022-07-08,126220.65593647637,113467.48780473364
2022-07-11,124750.65550752493,111374.3982238696
2022-07-12,123247.98589015398,110382.93473819719
2022-07-13,123780.3900846574,110575.71930485571
2022-07-14,124817.7183639967,110603.25995723551
2022-07-15,122954.67869781502,108813.11755254917
2022-07-18,124244.10761770197,110079.9875620195
2022-07-19,124003.56292792858,109474.09320966413
2022-07-20,124831.76811254027,109804.5810382216
2022-07-21,124090.72957812127,108565.25168113106
2022-07-22,123507.21315136692,108647.87363827042
2022-07-25,122673.55798533601,108152.14189543422
2022-07-26,123405.52621696754,108950.82081444812
2022-07-27,123324.01352908036,108289.84515733317
2022-07-28,123450.8847763624,108372.46711447254
2022-07-29,122232.25899742896,106747.56862406494
2022-08-01,122952.03987913186,107243.30036690117
2022-08-02,120551.46400074144,105287.9140479361
2022-08-03,119711.3525681113,104048.58469084556
2022-08-04,120431.40681356154,104902.34491461904
2022-08-05,122308.27597633282,106692.48731930536
2022-08-08,122287.59420555162,106306.91818598831
2022-08-09,122416.91989376384,106499.70275264683
2022-08-10,121603.28796492843,105260.37339555631
2022-08-11,124345.78501678102,107683.9508049778
2022-08-12,123883.71191881088,107711.49145735758
2022-08-15,123733.29698705209,107436.08493355969
2022-08-16,123738.70558855067,107160.6784097618
2022-08-17,124717.28862389542,108289.84515733317
2022-08-18,124231.84528554833,107270.84101928095
2022-08-19,123056.0819696001,106444.62144788726
2022-08-22,123820.63560016111,107188.21906214158
2022-08-23,123632.6057391454,106802.64992882452
2022-08-24,121199.65457572028,104682.01969558072
2022-08-25,121770.50524612835,105673.48318125315
2022-08-26,121356.59072446261,105508.2392669744
2022-08-29,121020.36898617388,104819.72295747967
2022-08-30,120833.57508708026,104571.85708606156
2022-08-31,119988.86213642766,104571.85708606156
2022-09-01,119163.10900175395,103635.4749051487
2022-09-05,119110.6823494979,102946.95859565397
2022-09-06,119991.12131641427,103745.63751466786
2022-09-07,120160.53820518569,103965.96273370618
2022-09-08,119478.78236990221,103470.23099086997
2022-09-09,120793.43992722919,105067.58882889777
2022-09-13,120345.86569122931,105453.15796221483
2022-09-14,119202.95245025466,104186.2879527445
2022-09-15,117510.68900785866,103167.28381469227
2022-09-16,114759.15144001221,100688.62510051121
2022-09-19,113920.56516424552,100385.67792433352
2022-09-20,114228.64174471522,100440.75922909309
2022-09-21,113673.39549986226,99614.53965769941
2022-09-22,113142.54536605366,98815.8607386855
2022-09-23,112412.41888541573,98595.5355196472
2022-09-26,111714.8950992379,97907.01921015244
2022-09-27,113702.97454389225,99284.05182914193
2022-09-28,111988.61906646262,97741.77529587371
2022-09-29,112268.10420597054,97769.3159482535
2022-09-30,111256.31511678852,97053.25898637896
2022-10-10,109389.36661719183,94877.54744837557
2022-10-11,109731.6470240144,94794.92549123621
2022-10-12,111763.22113318428,96502.44593878317
2022-10-13,112130.25241438176,95593.6044102501
2022-10-14,115609.48442229934,98017.1818196716
2022-10-17,115954.34708986756,97989.6411672918
2022-10-18,116196.76104460389,97796.85660063328
2022-10-19,115200.46722693577,96171.95811022569
2022-10-20,115070.5132192478,95841.47028166821
2022-10-21,114856.34161401415,95235.57592931285
2022-10-24,113051.59983975491,92536.59199609344
2022-10-25,111945.83845310028,92095.94155801681
2022-10-26,114113.55917551786,92867.07982465092
2022-10-27,113407.38478030082,92151.0228627764
2022-10-28,110846.72107187641,89782.52675811447
2022-10-31,110955.0406922688,88708.44131530268
2022-11-01,113706.09233467467,92509.05134371365
2022-11-02,114610.3763817937,93445.43352462651
2022-11-03,114502.95862400181,92619.21395323281
2022-11-04,117119.15072695888,96116.87680546612
2022-11-07,116943.5557440875,96116.87680546612
2022-11-08,116409.23925154313,95483.44180073096
2022-11-09,115714.44624861277,94381.81570553937
2022-11-10,115172.917001115,93803.46200556378
2022-11-11,116584.39718268438,96502.44593878317
2022-11-14,116764.22372773022,96557.52724354275
2022-11-15,118865.20334409307,98623.07617202698
2022-11-16,118085.5340130987,97824.39725301307
2022-11-17,117989.1741462652,97356.20616255666
2022-11-18,117653.35316523426,96998.17768161937
2022-11-21,117175.27993183234,96089.33615308632
2022-11-22,116123.23795978428,96034.25484832675
2022-11-23,115776.90145640014,96116.87680546612
2022-11-24,115680.24576392981,95621.14506262989
2022-11-25,115406.97557263168,96199.49876260548
2022-11-28,114497.72499835258,94960.16940551494
2022-11-29,116721.84108969067,98154.88508157055
2022-11-30,116570.62342437735,98237.50703870993
2022-12-01,117598.32297729432,99476.83639580046
2022-12-02,117378.95493653789,98843.40139106529
2022-12-05,118508.67982563833,100798.78771003037
2022-12-06,118469.43138733512,101432.22271476552
2022-12-07,118413.34599457034,101101.73488620804
2022-12-08,118285.14585684921,101349.60075762616
2022-12-09,118822.44409031114,102285.982938539
2022-12-12,118033.93830218143,101129.27553858784
2022-12-13,117401.45373195087,100826.32836241016
2022-12-14,117259.66696280122,101101.73488620804
2022-12-15,117384.8262023131,101046.65358144847
2022-12-16,116967.494840906,101156.81619096763
2022-12-19,115072.70850203045,99559.45835293984
2022-12-20,113912.04783803843,97824.39725301307
2022-12-21,113717.00870729084,97741.77529587371
2022-12-22,113472.67712878258,97962.10051491202
2022-12-23,113505.27402851771,97686.69399111412
2022-12-26,114167.35384843018,97934.55986253223
2022-12-27,115262.84977725265,99228.97052438236
2022-12-28,114846.53200634738,98870.94204344509
2022-12-29,114965.31118691589,98540.4542148876
2022-12-30,115172.91659419253,98981.10465296423
2023-01-03,115765.95847469609,99284.05182914193
2023-01-04,115762.75490404827,99421.75509104088
2023-01-05,117562.14117976045,101487.30401952511
2023-01-06,117791.65078114701,101927.95445760175
2023-01-09,118427.4258455388,102616.47076709649
2023-01-10,118953.55274663695,102781.71468137523
2023-01-11,118355.46924473986,102781.71468137523
2023-01-12,118558.43794104933,102946.95859565397
2023-01-13,120023.59686654939,104654.47904320092
2023-01-16,121935.17062635743,106389.54014312767
2023-01-17,122096.5805187177,106279.37753360852
2023-01-18,121953.66011488828,106031.51166219042
2023-01-19,123277.66330973385,106802.64992882452
2023-01-20,123539.74119063592,107436.08493355969
2023-01-30,123662.39566316523,108097.06059067464
2023-01-31,122885.08345736565,106830.19058120431
2023-02-01,124356.14022629155,107683.9508049778
2023-02-02,124154.83581205092,107408.5442811799
2023-02-03,123372.7263241121,106224.29622884895
2023-02-06,122227.85044172779,104654.47904320092
2023-02-07,122326.51544134165,104929.88556699883
2023-02-08,121772.53241090923,104461.6944765424
2023-02-09,123315.71224833817,105948.88970505104
2023-02-10,122731.99997685874,105287.9140479361
2023-02-13,123515.19487941638,106169.21492408936
2023-02-14,123569.5827027866,106417.08079550747
2023-02-15,122780.89772238096,105645.94252887335
2023-02-16,121797.96409158141,104847.26360985945
2023-02-17,120374.13221760764,103249.90577183165
2023-02-20,122300.49581026885,106141.67427170958
2023-02-21,122330.63300903738,106279.37753360852
2023-02-22,121800.0601455838,105177.75143841693
2023-02-23,121784.7593037231,105177.75143841693
2023-02-24,120981.5116244428,104103.66599560513
2023-02-27,120220.71430975922,103690.55620990829
2023-02-28,120954.17571289412,104406.61317178281
2023-03-01,121726.86465894809,105756.10513839251
2023-03-02,121187.44122633165,105618.40187649356
2023-03-03,121414.37086613134,105866.26774791167
2023-03-06,121188.68015302095,105177.75143841693
2023-03-07,119434.69441814622,103607.93425276892
2023-03-08,119362.19250597284,103167.28381469227
2023-03-09,119159.39035444877,102891.8772908944
2023-03-10,118302.36572350666,101377.14141000595
2023-03-13,118556.51837959104,102588.9301147167
2023-03-14,117944.16578063784,101900.41380522196
2023-03-15,117999.86936675198,101872.87315284216
2023-03-16,116929.85740033184,100606.00314337184
2023-03-17,117161.42536012124,101184.35684334741
2023-03-20,116609.9302439785,100578.46249099205
2023-03-21,118076.9040233293,101762.710543323
2023-03-22,118282.51472148433,102258.44228615922
2023-03-23,118904.3318237596,103304.98707659122
2023-03-24,118983.0493627438,103167.28381469227
2023-03-27,119467.57236431098,102588.9301147167
2023-03-28,118958.16877639992,102368.60489567838
2023-03-29,118577.79651922842,102368.60489567838
2023-03-30,119143.72793819365,103552.85294800933
2023-03-31,119416.82262161835,103828.25947180724
2023-04-03,120672.42835031924,104654.47904320092
2023-04-04,120670.34611385323,105205.29209079672
2023-04-06,120710.0356703828,104874.80426223924
2023-04-07,121843.25060936081,105673.48318125315
2023-04-10,121413.49749325588,105260.37339555631
2023-04-11,121407.24802169364,104984.9668717584
2023-04-12,121434.53991893868,104874.80426223924
2023-04-13,121062.40577565195,104186.2879527445
2023-04-14,121432.68189428197,104764.64165272008
2023-04-17,122246.80509447334,106444.62144788726
2023-04-18,121875.64460431886,106637.40601454578
2023-04-19,121080.81278643195,105728.56448601272
2023-04-20,120616.21604343106,105287.9140479361
2023-04-21,118367.37500087993,103277.44642421143
2023-04-24,117128.77010214003,101872.87315284216
2023-04-25,115973.53981795433,101349.60075762616
2023-04-26,116325.09740149573,101101.73488620804
2023-04-27,116930.44662944159,102065.6577195007
2023-04-28,118005.21099547176,103139.74316231249
2023-05-04,117823.56415176102,103139.74316231249
2023-05-05,117291.94555501288,102699.09272423586
2023-05-08,118042.93753674939,103938.4220813264
2023-05-09,117244.04734757586,102974.49924803375
2023-05-10,116901.1737035977,102120.73902426027
2023-05-11,116988.12788690493,101983.03576236132
2023-05-12,115941.13432021924,100578.46249099205
2023-05-15,117343.80499489827,102313.52359091879
2023-05-16,116839.7119418615,101845.33250046238
2023-05-17,116621.14830066025,101101.73488620804
2023-05-18,116470.38879671808,101074.19423382825
2023-05-19,116448.70105204778,100908.95031954953
2023-05-22,116567.2819367377,101459.76336714532
2023-05-23,115520.28234823377,99889.9461814973
2023-05-24,114796.42681187106,98430.29160536845
2023-05-25,114624.4981266314,98182.42573395034
2023-05-26,114766.21645382099,98320.12899584929
2023-05-29,114307.42287914678,97879.47855777264
2023-05-30,114474.00245846853,97989.6411672918
2023-05-31,113887.32018464386,96998.17768161937
2023-06-01,114247.9616856128,97218.5029006577
2023-06-02,115130.60008089726,98678.15747678657
2023-06-05,114581.5571901969,98182.42573395034
2023-06-06,112989.08072684733,97163.42159589812
2023-06-07,112580.64077395761,96832.93376734064
2023-06-08,112701.971347185,97714.23464349392
2023-06-09,113248.52399446443,98154.88508157055
2023-06-12,113332.33964245398,98265.04769108971
2023-06-13,113797.54128316016,99063.72661010361
2023-06-14,113853.28105281218,99063.72661010361
2023-06-15,115423.43838857979,100853.86901478995
2023-06-16,116136.25664260826,101872.87315284216
2023-06-19,115761.14318771887,101046.65358144847
2023-06-20,115573.08828102183,100853.86901478995
2023-06-21,113680.62606795935,99339.13313390152
2023-06-26,112289.07266792997,98127.34442919077
2023-06-27,112907.67257784342,98843.40139106529
2023-06-28,112730.60676186935,99063.72661010361
2023-06-29,112597.4947514143,98567.9948672674
2023-06-30,113785.58409366666,99201.42987200255
2023-07-03,114322.4912178539,100440.75922909309
2023-07-04,114544.94914493732,100633.54379575163
2023-07-05,113853.32623949804,99889.9461814973
2023-07-06,113238.31200102501,99118.8079148632
2023-07-07,112965.90295821668,98815.8607386855
2023-07-10,113399.82541617373,99256.51117676214
2023-07-11,114030.94557233543,99972.56813863666
2023-07-12,113166.09721836711,99449.29574342068
2023-07-13,114660.24183519254,101184.35684334741
2023-07-14,114410.83705357775,101129.27553858784
2023-07-17,113780.54747981345,100358.13727195373
2023-07-18,113696.6666875597,100192.89335767498
2023-07-19,113515.23420353411,100137.81205291541
2023-07-20,112705.35588962909,99366.6737862813
2023-07-21,112986.83255649779,99421.75509104088
2023-07-24,112730.98467724677,98953.56400058445
2023-07-25,115037.44285252647,102038.1170671209
2023-07-26,114918.90342526177,101790.2511957028
2023-07-27,114466.04484253458,101680.08858618364
2023-07-28,116981.28116128442,104323.99121464344
2023-07-31,117263.91145970917,104764.64165272008
2023-08-01,117008.62977417032,104268.90990988386
2023-08-02,116591.15102988263,103470.23099086997
2023-08-03,117805.85419878279,104461.6944765424
2023-08-04,118276.35745529059,105040.04817651799
2023-08-07,117397.44410420518,104186.2879527445
2023-08-08,117046.01484737018,103773.17816704765
2023-08-09,116888.08454442478,103552.85294800933
2023-08-10,117294.7932437048,103690.55620990829
2023-08-11,115130.08886553292,101074.19423382825
2023-08-14,114786.90883281681,100330.59661957393
2023-08-15,114548.0733100145,100220.43401005477
2023-08-16,114055.99500751786,99394.21443866109
2023-08-17,114478.6102090792,99752.24291959836
2023-08-18,113020.91474496957,98375.21030060887
2023-08-21,111622.17743742149,96943.0963768598
2023-08-22,112094.1186013999,97576.53138159498
2023-08-23,110320.97234964916,96061.79550070653
2023-08-24,111216.0698383665,96695.2305054417
2023-08-25,110526.44612596165,96502.44593878317
2023-08-28,111580.2701835534,97962.10051491202
2023-08-29,113038.73985217934,98567.9948672674
2023-08-30,112762.12447363485,98540.4542148876
2023-08-31,112135.88818095133,98017.1818196716
2023-09-01,112139.03174928318,98650.61682440677
2023-09-04,113266.58311821478,100247.97466243457
2023-09-05,112625.78522937033,99504.37704818025
2023-09-06,112271.28074199538,99228.97052438236
2023-09-07,110883.12960817579,97769.3159482535
2023-09-08,110897.44860921829,97190.96224827791
2023-09-11,112048.6029737567,97962.10051491202
2023-09-12,111757.639077779,97824.39725301307
2023-09-13,110770.72101329146,97135.88094351834
2023-09-14,110685.00638437517,97053.25898637896
2023-09-15,110816.80455561477,96585.06789592255
2023-09-18,111172.11626701902,96943.0963768598
2023-09-19,110799.37880687845,96805.39311496085
2023-09-20,110155.80203481867,96309.66137212464
2023-09-21,109345.23770235687,95345.73853883201
2023-09-22,111216.27954918156,97411.28746731623
2023-09-25,110638.32575015411,96640.14920068212
2023-09-26,110284.21471298068,96061.79550070653
2023-09-27,111004.75276919351,96337.20202450444
2023-09-28,110907.4049995196,95951.63289118737
2023-10-09,110397.3636395791,95676.22636738948
2023-10-10,109820.40037579807,94932.62875313516
2023-10-11,110433.43242761673,95152.95397217348
2023-10-12,111138.68122013487,96144.4174578459
2023-10-13,110573.67473909546,95180.49462455326
2023-10-16,109477.75647454272,93996.2465722223
2023-10-17,109716.03891978672,94326.73440077978
2023-10-18,108665.68157739917,93555.59613414566
2023-10-19,107603.94298835921,91434.96590090185
2023-10-20,106960.42140278903,90939.23415806565
2023-10-23,105263.47341229478,89892.68936763363
2023-10-24,106290.67567875041,90030.3926295326
2023-10-25,106250.62778565021,90581.20567712838
2023-10-26,106671.9241999696,90939.23415806565
2023-10-27,108461.37202375567,92426.42938657428
2023-10-30,109603.10311162022,92867.07982465092
2023-10-31,109296.70655253415,92646.7546056126
2023-11-01,108979.78231307612,92591.67330085303
2023-11-02,108232.54400743553,92123.48221039661
2023-11-03,109195.92059424672,92894.62047703072
2023-11-06,111356.7020786022,94216.57179126062
2023-11-07,111293.6208025496,93913.62461508294
2023-11-08,111306.16305659816,93610.67743890524
2023-11-09,110924.56924119785,93693.29939604462
2023-11-10,110609.08650302798,92949.7017817903
2023-11-13,110630.17231375905,92811.99851989135
2023-11-14,111041.19676902295,92811.99851989135
2023-11-15,111468.41469314041,93500.51482938608
2023-11-16,110337.67642578861,92509.05134371365
2023-11-17,110733.35700106499,92371.3480818147
2023-11-20,111103.61893355394,92674.2952579924
2023-11-21,110787.24621141437,92811.99851989135
2023-11-22,109708.76476961315,91737.91307707955
2023-11-23,110242.82151104207,92261.18547229556
2023-11-24,109407.76623756978,91572.66916280081
2023-11-27,108923.05118869578,90911.69350568586
2023-11-28,109378.73935584954,91021.85611520502
2023-11-29,108692.98494416608,90278.25850095069
2023-11-30,108678.0414983369,90388.42111046985
2023-12-01,109047.39290829557,90002.8519771528
2023-12-04,108138.29804608917,89341.87632003785
2023-12-05,106682.05428427184,87524.19326297172
2023-12-06,106871.59521201313,87661.89652487067
2023-12-07,106832.13019657522,87414.03065345256
2023-12-08,107015.40558857839,87606.8152201111
2023-12-11,107926.03003773453,88267.79087722604
2023-12-12,107761.50877571997,88488.11609626436
2023-12-13,106597.34966466951,86890.75825823656
2023-12-14,106218.10338033934,86450.10782015992
2023-12-15,105784.62397805584,86257.3232535014
2023-12-18,105128.8299565359,85871.75412018434
2023-12-19,105013.7417421014,85926.83542494391
2023-12-20,103851.25448729825,85073.07520117043
2023-12-21,104346.97243388803,85926.83542494391
2023-12-22,103971.41009207243,86092.07933922265
2023-12-25,104025.88146610456,86339.94521064076
2023-12-26,103080.54243577262,85789.13216304497
2023-12-27,103450.42021848392,86064.53868684286
2023-12-28,105621.71676731472,88377.9534867452
2023-12-29,106060.71229654922,88653.3600105431
2024-01-02,104982.91358865582,87386.49000107277
2024-01-03,104639.67898481029,87111.08347727486
2024-01-04,103786.08864645407,86284.86390588118
2024-01-05,102735.25540246903,85816.67281542477
2024-01-08,101149.12990121961,84522.26215357464
2024-01-09,101237.85081225338,84742.58737261296
2024-01-10,100986.13030187276,84301.93693453632
2024-01-11,102074.75038273339,84825.20932975232
2024-01-12,101402.67445875685,84522.26215357464
2024-01-15,101131.72974885064,84412.09954405548
2024-01-16,101424.83405391886,85017.99389641086
2024-01-17,99348.33006349482,82952.44496792663
2024-01-18,99954.99566161403,84191.77432501716
2024-01-19,99424.06429288008,84384.5588916757
2024-01-22,96614.64342460386,82484.25387747021
2024-01-23,97640.37215460319,83090.14822982557
2024-01-24,99157.30597895909,84494.72150119486
2024-01-25,100600.53421846089,86036.99803446307
2024-01-26,99437.26739788403,85871.75412018434
2024-01-29,97751.98843081226,85045.53454879065
2024-01-30,96195.39875402585,83503.25801552243
2024-01-31,94793.43641473763,82924.90431554684
2024-02-01,94821.88665241502,82814.74170602768
2024-02-02,92845.301151338,81988.52213463398
2024-02-05,91893.06009292611,82539.33518222978
2024-02-06,96513.10002444396,85376.02237734813
2024-02-07,98977.83605817475,86174.70129636202
2024-02-08,99894.01813300875,86780.5956487174
2024-02-19,99741.48200441962,87524.19326297172
2024-02-20,100099.82749279373,87854.6810915292
2024-02-21,100701.06427560178,89176.6324057591
2024-02-22,101299.95286668597,89892.68936763363
2024-02-23,101582.51668155308,89975.311324773
2024-02-26,101401.09267377158,89011.38849148038
2024-02-27,103010.52556634319,90140.55523905174
2024-02-28,101013.55000567969,89149.09175337931
2024-02-29,103285.6600470881,90663.82763426774
2024-03-01,103837.66071563054,91407.42524852206
2024-03-04,103994.59646107651,91324.8032913827
2024-03-05,103652.58753316353,92123.48221039661
2024-03-06,103599.8019903412,91737.91307707955
2024-03-07,102091.94986433926,91214.64068186354
2024-03-08,102633.21780045345,91490.04720566144
2024-03-11,104658.79400981913,92811.99851989135
2024-03-12,105075.6147180701,92949.7017817903
2024-03-13,104572.05575624335,92371.3480818147
2024-03-14,104245.08925771444,92013.31960087745
2024-03-15,104698.00699024345,92261.18547229556
2024-03-18,106074.92093488877,93114.94569606903
2024-03-19,105108.2605799202,92481.51069133387
2024-03-20,105297.1118230896,92564.13264847324
2024-03-21,105037.57619525671,92509.05134371365
2024-03-22,103791.5966795837,91655.29111994017
2024-03-25,102401.06794955776,91132.01872472418
2024-03-26,102312.08556415737,91434.96590090185
2024-03-27,100613.97251606571,90388.42111046985
2024-03-28,101278.15544844528,90856.61220092628
2024-03-29,101798.52102316462,91297.2626390029
2024-04-01,103497.42442490702,92894.62047703072
2024-04-02,102940.30101548243,92564.13264847324
2024-04-03,102505.64339219827,92178.56351515619
2024-04-08,101001.64996014391,91379.88459614228
2024-04-09,101748.1321518092,91214.64068186354
2024-04-10,100458.07201063077,90498.58371998901
2024-04-11,100348.23765330421,90415.96176284963
2024-04-12,99559.78942047569,89644.82349621553
2024-04-15,100352.70510488763,91655.29111994017
2024-04-16,98511.88460648154,90773.9902437869
2024-04-17,100290.60288739475,92040.86025325724
2024-04-18,100406.50818496506,92206.10416753597
2024-04-19,99608.61420307473,91434.96590090185
2024-04-22,99627.90089706113,91242.18133424333
2024-04-23,99397.84296267887,90553.66502474858
2024-04-24,99970.04336678889,90939.23415806565
2024-04-25,100030.35570753584,91214.64068186354
2024-04-26,102370.67418341798,92591.67330085303
2024-04-29,104199.11439425038,93775.92135318398
2024-04-30,103318.87639279454,93280.18961034778
2024-05-06,104856.3970895842,94657.22222933725
2024-05-07,104841.69061733327,94712.30353409683
2024-05-08,103730.17814141215,93913.62461508294
2024-05-09,104929.4335187204,94877.54744837557
2024-05-10,104609.58848407536,94932.62875313516
2024-05-13,104190.88215469051,94850.00679599578
2024-05-14,104418.56024531613,94684.76288171705
2024-05-15,103235.54742358458,93968.70591984251
2024-05-16,103238.94901813386,94299.1937484
2024-05-17,104194.69178813085,95428.36049597137
2024-05-20,104482.89319587615,95648.68571500968
2024-05-21,103821.17292820416,95318.19788645221
2024-05-22,104029.15669872213,95538.52310549053
2024-05-23,102652.44201958709,94519.51896743831
2024-05-24,101609.02857288429,93390.35221986694
2024-05-27,102204.3505506505,94216.57179126062
2024-05-28,101394.93479518215,93583.13678652546
2024-05-29,101460.31174956274,93610.67743890524
2024-05-30,101391.33506314395,93225.10830558819
2024-05-31,101275.22197499592,92839.53917227114
2024-06-03,100756.03854298973,92977.24243417008
2024-06-04,101638.95002102143,93665.75874366482
2024-06-05,101108.46312152216,93307.73026272756
2024-06-06,100257.64606919752,93307.73026272756
2024-06-07,99755.73893227191,92674.2952579924
2024-06-11,99938.5112938499,91985.77894849765
2024-06-12,100017.29839035698,91875.61633897849
2024-06-13,99620.03168949825,91517.58785804122
2024-06-14,100112.04278922093,92068.40090563703
2024-06-17,99952.8019689822,91792.99438183913
2024-06-18,100258.03042212529,92095.94155801681
2024-06-19,99382.22074827882,91820.53503421892
2024-06-20,98379.71135650911,91187.10002948376
2024-06-21,98339.63273773661,91021.85611520502
2024-06-24,97073.97309437169,90553.66502474858
2024-06-25,96239.2704087603,89975.311324773
2024-06-26,97547.50937563628,90553.66502474858
2024-06-27,96371.94076929944,90030.3926295326
2024-06-28,95930.1584568472,90223.17719619111
2024-07-01,96275.1014900915,90608.74632950817
2024-07-02,95689.40490584445,90471.04306760922
2024-07-03,95283.3678890415,90305.79915333047
2024-07-04,94177.83067785655,89892.68936763363
2024-07-05,94742.45986751947,89424.4982771772
2024-07-08,93208.53526871612,88763.52262006226
2024-07-09,94377.97636184607,89782.52675811447
2024-07-10,94210.07921753294,89562.20153907615
2024-07-11,95881.66471799086,90829.07154854649
2024-07-12,95782.33767817619,91104.47807234438
2024-07-15,95182.78983407342,91297.2626390029
2024-07-16,95659.29189245246,91985.77894849765
2024-07-17,95872.37190701051,92123.48221039661
2024-07-18,96461.86196867758,92701.83591037219
2024-07-19,96724.92254545816,93335.27091510735
2024-07-22,96786.73812798398,92536.59199609344
2024-07-23,94632.75298369191,90608.74632950817
2024-07-24,93740.92547165768,90002.8519771528
2024-07-25,93863.61769906731,89452.038929557
2024-07-26,94697.363835744,89865.14871525385
2024-07-29,93958.53682568538,89314.33566765804
2024-07-30,93913.4771156757,88680.9006629229
2024-07-31,97104.00441198758,90801.5308961667
2024-08-01,96362.67262184186,90113.01458667195
2024-08-02,95504.10161274196,89121.55110099952
2024-08-05,94353.38361375462,88047.46565818772
2024-08-06,95113.99534021408,88047.46565818772
2024-08-07,94819.36481541913,87854.6810915292
2024-08-08,94866.97884901459,87964.84370104836
2024-08-09,94114.6543160378,87634.35587249088
2024-08-12,94084.47680248032,87524.19326297172
2024-08-13,94364.12035067816,87661.89652487067
2024-08-14,93480.35707529556,87000.92086775572
2024-08-15,94136.30407746634,88047.46565818772
2024-08-16,93827.71502865784,88102.5469629473
2024-08-19,93756.49867498041,88350.41283436542
2024-08-20,92812.75373564902,87909.76239628879
2024-08-21,92388.70175277376,87496.65261059193
2024-08-22,91570.19729396483,87248.78673917383
2024-08-23,91660.3265915573,87634.35587249088
2024-08-26,91584.43798665034,87661.89652487067
2024-08-27,91007.68703796607,87193.70543441424
2024-08-28,91013.03434866061,86642.89238681845
2024-08-29,91710.23569887716,86367.48586302056
2024-08-30,93121.76977092723,87606.8152201111
2024-09-02,91248.81147459378,85954.3760773237
2024-09-03,91866.42943613809,86284.86390588118
2024-09-04,91816.35153100066,85706.51020590561
2024-09-05,92304.52356455167,85899.29477256413
2024-09-06,91438.31188375133,85128.15650593002
2024-09-09,91101.12527863441,83998.98975835863
2024-09-10,91040.81135582391,83998.98975835863
2024-09-11,91199.82609909742,83806.20519170011
2024-09-12,90936.1983554775,83503.25801552243
2024-09-13,90358.53676408672,83090.14822982557
2024-09-18,90310.64800559744,83365.55475362348
2024-09-19,91285.49363702028,84109.15236787779
2024-09-20,90986.34684782298,84357.01823929591
2024-09-23,90887.01022116434,84604.88411071402
2024-09-24,94466.72726343035,88570.73805340374
2024-09-25,95397.04296554976,89865.14871525385
2024-09-26,99433.8370123788,94436.89701029894
2024-09-27,106293.5673433163,100743.70640527079
2024-09-30,116401.68929980695,110768.50387151424
2024-10-08,125114.04205442581,115698.28064749659
2024-10-09,116021.7833930764,104957.42621937861
2024-10-10,114357.41994446972,106720.02797168515
2024-10-11,111003.83491637399,103718.09686228808
2024-10-14,112812.81743998324,105453.15796221483
2024-10-15,110193.28891502629,102451.22685281775
2024-10-16,109672.97529193872,101762.710543323
2024-10-17,109092.73742025316,100578.46249099205
2024-10-18,113835.50390564953,104792.18230509988
2024-10-21,113928.52893079112,104792.18230509988
2024-10-22,114587.60113253462,105453.15796221483
2024-10-23,114619.08392613618,105866.26774791167
2024-10-24,113764.94315058796,104654.47904320092
2024-10-25,115588.62348612123,105453.15796221483
2024-10-28,116149.58646245154,105618.40187649356
2024-10-29,114703.19854701158,104709.5603479605
2024-10-30,114270.30271391732,103552.85294800933
2024-10-31,115112.13600082604,103552.85294800933
2024-11-01,113827.6163682204,103773.17816704765
2024-11-04,115892.90199439015,105232.83274317652
2024-11-05,119404.14830935225,108124.60124305444
2024-11-06,119032.96822838491,107408.5442811799
2024-11-07,122766.67181118773,111181.61365721108
2024-11-08,121705.62203180455,109694.41842870244
2024-11-11,123221.73281164223,110272.77212867801
2024-11-12,122512.26169404108,109005.9021192077
2024-11-13,122351.57935214785,109721.95908108223
2024-11-14,119775.92253843995,107766.57276211715
2024-11-15,117114.94990852303,105866.26774791167
2024-11-18,115647.55761955862,105398.07665745524
2024-11-19,117345.77616677548,105948.88970505104
2024-11-20,118198.75938948363,106224.29622884895
2024-11-21,118218.63035746932,106361.99949074788
2024-11-22,114523.05140201181,103057.12120517313
2024-11-25,114252.68119394494,102451.22685281775
2024-11-26,113715.10670611764,102230.90163377943
2024-11-27,115644.16257287201,103993.50338608597
2024-11-28,114765.94801765526,103194.82446707206
2024-11-29,116428.72129990814,104379.07251940302
2024-12-02,117840.63142384622,105205.29209079672
2024-12-03,117680.19581074762,105315.45470031588
2024-12-04,116584.27223086593,104737.10100034029
2024-12-05,117012.97960662366,104544.31643368176
2024-12-06,118667.91627560079,105921.34905267126
2024-12-09,118183.9660958186,105838.72709553188
2024-12-10,118932.72617501265,106692.48731930536
2024-12-11,119201.63664913399,106417.08079550747
2024-12-12,120247.18117243866,107573.78819545863
2024-12-13,117867.2211514615,104902.34491461904
2024-12-16,116633.40650325928,104241.36925750408
2024-12-17,116016.47532682103,104544.31643368176
2024-12-18,116339.39275687384,105012.5075241382
2024-12-19,116355.6808747368,105177.75143841693
2024-12-20,116544.36383864087,104847.26360985945
2024-12-23,115369.44435380754,104957.42621937861
2024-12-24,116479.59895473196,106251.83688122874
2024-12-25,115902.98125145148,106334.4588383681
2024-12-26,116193.11642965714,106361.99949074788
2024-12-27,116378.73771220077,106196.75557646915
2024-12-30,116482.00190467294,106720.02797168515
2024-12-31,113807.91512794212,104957.42621937861
