timestamp,va,target,bh_510300,s1,s2
2021-03-04,103556.59064821653,109748.76335430235,134067.89578481636,110555.9795390754,131548.4249531356
2021-03-05,103745.0314555978,109748.76335430235,133489.54208484077,110918.26178617863,132000.8011015177
2021-03-08,102140.18297037877,109748.76335430235,128366.98074219986,107738.65282425235,128340.4737063709
2021-03-09,101013.30233911918,109748.76335430235,125585.3748518411,105524.73562914255,125714.1295691941
2021-03-10,101124.38167440976,109748.76335430235,126163.7285518167,105763.29398918324,125910.03044649797
2021-03-11,102173.16411902457,109748.76335430235,129716.47270880957,107829.30710806766,128346.91831888158
2021-03-12,102263.56259913935,109748.76335430235,130074.50118974684,107996.82497763119,128537.97213644467
2021-03-15,101175.10890832101,109748.76335430235,127265.3546470083,105836.49348172458,126058.670915068
2021-03-16,101448.41010750811,109748.76335430235,128174.19617554134,106373.32139662035,126692.69713837779
2021-03-17,101706.9728225751,109748.76335430235,128807.6311802765,106887.74560568694,127281.37710735512
2021-03-18,102078.03294300816,109748.76335430235,129909.25727546809,107630.48340034006,128118.64699119143
2021-03-19,101381.53043263713,109748.76335430235,126081.10659467733,106235.20730162945,126523.59790337317
2021-03-22,101876.21983125717,109748.76335430235,127650.92378032533,107209.91822634745,127719.40681040523
2021-03-23,101601.42705734783,109748.76335430235,126411.5944232348,106669.2695938626,127095.85460519708
2021-03-24,101199.8872043155,109748.76335430235,124318.50484237079,105883.09257417536,126175.31885943185
2021-03-25,101360.96300312139,109748.76335430235,124208.34223285162,106223.86512067815,126525.95006544044
2021-03-26,102246.67877012589,109748.76335430235,127072.57008034975,107985.94693053597,128542.75127875993
2021-03-29,102237.76027775646,109748.76335430235,127347.97660414764,107964.32494091916,128522.06153888894
2021-03-30,102511.27598209931,109748.76335430235,128559.7653088584,108528.5564421032,129133.40755938132
2021-03-31,102279.85685116006,110480.42177666436,127540.76117080619,108059.54318920083,128567.70806025914
2021-04-01,102969.25906796972,110480.42177666436,129248.28161835312,109227.70208223499,129963.13438338268
2021-04-02,103344.59664916234,110480.42177666436,130597.77358496284,109889.91890143389,130705.58314278431
2021-04-06,103145.64388407003,110480.42177666436,129826.63531832874,109530.99381380985,130339.70637694611
2021-04-07,102884.26979525272,110480.42177666436,128862.7124850361,109056.84944211366,129814.48473108932
2021-04-08,103188.73158387681,110480.42177666436,129165.65966121378,109609.83300229676,130431.66290407995
2021-04-09,102734.87989378383,110480.42177666436,127210.27334224869,108801.57468964094,129502.15489001466
2021-04-12,101545.93548892152,110480.42177666436,124896.85854234637,106722.19159284869,127077.37898437858
2021-04-13,101650.73483985945,110480.42177666436,124704.07397568783,106919.28015360332,127269.45890051921
2021-04-14,102252.34531977879,110480.42177666436,125475.21224232196,107972.18735431784,128504.76129576965
2021-04-15,102063.38456151717,110480.42177666436,124704.07397568783,107641.60566514557,128106.33204645822
2021-04-16,102327.47757144202,110480.42177666436,125144.72441376446,108086.70319421726,128670.47277601963
2021-04-19,103515.96309328775,110480.42177666436,128614.84661361798,110181.40610714324,131097.04214489847
2021-04-20,103488.88067493345,110480.42177666436,128394.52139457966,110141.5994233626,131018.83151087385
2021-04-21,103707.71482654684,110480.42177666436,128725.00922313715,110543.39766818595,131446.93277142613
2021-04-22,103864.2374454555,110480.42177666436,128614.84661361798,110812.83292390138,131765.88017286832
2021-04-23,104519.04356360546,110480.42177666436,130019.41988498726,111997.84129595845,133051.8516506382
2021-04-26,104008.46850177823,110480.42177666436,128256.81813268071,111114.63202294863,132036.81879917864
2021-04-27,104287.56108968449,110480.42177666436,128614.84661361798,111631.94580265736,132525.5568842128
2021-04-28,104796.5994177933,110480.42177666436,129661.39140405,112530.97814412463,133527.77855249512
2021-04-29,105037.45568906028,110480.42177666436,130928.2614135203,112929.85770655196,134039.75622603728
2021-04-30,105022.57287102348,111216.95792184211,129688.93205642977,112898.33610442237,133960.11025853068
2021-05-06,104190.03976182097,111216.95792184211,127843.70834698388,111557.01536619333,132464.09324549203
2021-05-07,103104.8991304719,111216.95792184211,126163.7285518167,109728.12110512501,130539.8941660085
2021-05-10,103197.09241194767,111216.95792184211,126136.1878994369,109902.8499441331,130674.8124913622
2021-05-11,103475.9698502244,111216.95792184211,126852.24486131144,110366.11791669317,131203.7551083935
2021-05-12,104226.11081957257,111216.95792184211,127706.00508508491,111628.06217552185,132503.25349106628
2021-05-13,103812.43314889794,111216.95792184211,126191.26920419648,110952.67426780098,131753.2159312857
2021-05-14,105462.75206013123,111216.95792184211,129661.39140405,113649.0684438318,134866.47279753708
2021-05-17,106004.79102086574,111216.95792184211,131341.37119921716,114584.6836673782,135744.2042470573
2021-05-18,105962.80556241838,111216.95792184211,131396.45250397673,114499.23013439232,135683.0849098543
2021-05-19,105872.33130242786,111216.95792184211,131010.88337065968,114345.1561621594,135529.02405098846
2021-05-20,106245.73215101176,111216.95792184211,131396.45250397673,114972.56728427381,136192.5534758565
2021-05-21,105895.82747383408,111216.95792184211,129881.71662308832,114405.91583855993,135519.4625440213
2021-05-24,106299.39948277117,111216.95792184211,130652.85488972241,115055.51009561168,136285.57068514475
2021-05-25,107809.06929832356,111216.95792184211,135169.52188000793,117557.65195063048,139034.63389605776
2021-05-26,107738.82851217421,111216.95792184211,135197.0625323877,117426.86870570573,138927.6920815303
2021-05-27,108301.78198103908,111216.95792184211,135720.33492760372,118372.70312273085,139876.88134518673
2021-05-28,108111.23825472075,111216.95792184211,135307.22514190688,118020.67217282453,139601.2617932564
2021-05-31,108799.42320224085,111958.40430798772,135472.4690561856,119173.07146135687,140790.96725447185
2021-06-01,109010.04937798025,111958.40430798772,135692.79427522392,119527.52350891948,141087.15646193986
2021-06-02,107988.78411028114,111958.40430798772,134508.546222893,117833.90538131376,139343.23655039453
2021-06-03,107628.97862603966,111958.40430798772,133379.3794753216,117226.23943643844,138754.45286705196
2021-06-04,108185.1980908052,111958.40430798772,134288.22100385468,118144.81723437847,139684.98677461618
2021-06-07,108391.69543105793,111958.40430798772,134122.97708957593,118475.56639147866,140070.82802519892
2021-06-08,107998.01701835568,111958.40430798772,132966.26968962475,117818.76278906818,139420.429965239
2021-06-09,107882.68515134418,111958.40430798772,133186.59490866307,117645.54814210875,139202.17809644883
2021-06-10,108728.12871206285,111958.40430798772,134122.97708957593,119050.10315648794,140641.0632358041
2021-06-11,108258.87588231856,111958.40430798772,132773.48512296623,118272.91322391665,139806.74278669336
2021-06-15,107467.3768251322,111958.40430798772,131148.5866325586,116973.92586859531,138475.82172289403
2021-06-16,105974.1473744282,111958.40430798772,129193.20031359355,114477.95941406534,136054.28544525482
2021-06-17,106658.32376646074,111958.40430798772,129496.14748977125,115609.09425020863,137175.2270033192
2021-06-18,107416.66989845388,111958.40430798772,129633.8507516702,116862.44247920341,138401.12137706013
2021-06-21,108004.13327435986,111958.40430798772,129441.06618501167,117853.78038885066,139341.91801668506
2021-06-22,108389.91081083308,111958.40430798772,130157.1231468862,118515.1473571268,139949.0872633268
2021-06-23,108780.26501197329,111958.40430798772,131010.88337065968,119147.04176581331,140604.98210161162
2021-06-24,108328.10743319991,111958.40430798772,131368.91185159693,118385.39890428827,139898.27207900776
2021-06-25,109584.431030021,111958.40430798772,133599.7046943599,120467.86885037304,141985.86711950784
2021-06-28,110018.08081008034,111958.40430798772,133847.57056577803,121217.08545975093,142636.1245383441
2021-06-29,109523.8507583007,111958.40430798772,132360.3753372694,120407.28821133815,141780.66573967016
2021-06-30,110239.77287677363,112704.79367004096,133214.13556104284,121585.15278828793,142950.25349596926
2021-07-01,109641.11576833046,112704.79367004096,133159.05425628327,120687.99529850863,141866.0214641355
2021-07-02,107788.93886631101,112704.79367004096,129275.82227073293,117572.64494210515,138890.75387824883
2021-07-05,108219.99927671431,112704.79367004096,129468.60683739145,118278.16242550313,139602.1467264676
2021-07-06,107394.25048556503,112704.79367004096,129661.39140405,116856.18376194485,138427.9625753911
2021-07-07,108629.99653096787,112704.79367004096,131121.04598017884,118938.43901728847,140336.69662178148
2021-07-08,108306.23373481772,112704.79367004096,129909.25727546809,118374.96223245026,139853.33983937404
2021-07-09,108341.79047664515,112704.79367004096,129248.28161835312,118420.50426590818,139933.75565950348
2021-07-12,109915.57402229442,112704.79367004096,131121.04598017884,121057.25155112548,142453.43034770992
2021-07-13,110013.65479904176,112704.79367004096,131561.69641825548,121211.15748746008,142614.38932677035
2021-07-14,109559.80185936096,112704.79367004096,129991.87923260746,120481.54906318095,141849.51293057678
2021-07-15,110119.56383292007,112704.79367004096,131864.64359443318,121417.89118546182,142753.10865963716
2021-07-16,109232.71743432047,112704.79367004096,130460.07032306389,119888.48738603177,141476.44090655202
2021-07-19,109385.3178871539,112704.79367004096,131065.96467541928,120168.64061982548,141674.4670321409
2021-07-20,109453.15475166828,112704.79367004096,130707.93619448201,120284.00528263448,141753.59600121627
2021-07-21,110562.8534437051,112704.79367004096,131782.0216372938,122124.37166828637,143468.00944094607
2021-07-22,110564.06036134085,112704.79367004096,131919.72489919275,122093.78722203817,143571.25476286476
2021-07-23,109677.61845401069,112704.79367004096,130487.61097544369,120578.49322079611,142301.03181265865
2021-07-26,107577.06957323838,112704.79367004096,125667.99680898048,117060.61702406411,139031.83146360525
2021-07-27,105582.41757055985,112704.79367004096,120903.46394727685,113750.5578891012,135893.9785816738
2021-07-28,105663.50476321996,112704.79367004096,121178.87047107477,113948.47316436021,135898.40018713186
2021-07-29,107560.26884976632,112704.79367004096,123574.90722811647,117097.93260935508,138767.35280814522
2021-07-30,107078.1504208986,113456.15896117456,122638.52504720361,116270.18435331782,137983.06556197215
2021-08-02,108708.17855610533,113456.15896117456,125970.94398515816,118714.82657436361,140508.24511706602
2021-08-03,108697.8862162812,113456.15896117456,126026.02528991773,118736.31700320326,140457.15030345254
2021-08-04,109629.38410691157,113456.15896117456,127237.8139946285,120203.03119709503,141825.47355956514
2021-08-05,109000.10074479584,113456.15896117456,126411.5944232348,119201.90472986197,140862.23963529387
2021-08-06,108641.46363470031,113456.15896117456,125970.94398515816,118589.08169849827,140401.14167409218
2021-08-09,108966.84113454935,113456.15896117456,127485.67986604659,119086.04390018056,140983.8529586541
2021-08-10,109734.64382308998,113456.15896117456,129055.49705169462,120299.0633727905,142144.88419281776
2021-08-11,109324.7114350557,113456.15896117456,128311.89943744028,119624.66645950379,141557.65780117584
2021-08-12,108937.91087851781,113456.15896117456,127430.59856128701,118990.22128990533,140991.5416849322
2021-08-13,108638.1045078903,113456.15896117456,126687.00094703269,118505.68952884313,140569.98327064345
2021-08-16,108335.51523166576,113456.15896117456,126604.37898989335,118028.27651025513,140188.17985592852
2021-08-17,106411.56613720382,113456.15896117456,123519.8259233569,114953.76754885589,137479.73424214643
2021-08-18,107662.66218113655,113456.15896117456,124979.48049948574,116882.8808130283,139420.07976980755
2021-08-19,107532.56000547328,113456.15896117456,124043.09831857287,116691.04107218963,139153.99069264918
2021-08-20,106257.06020394947,113456.15896117456,121564.43960439181,114599.07672327712,137369.18940837577
2021-08-23,107383.14279367408,113456.15896117456,123547.36657573667,116394.29252532864,138957.8725676108
2021-08-24,108490.06219030278,113456.15896117456,124979.48049948574,118155.10108431749,140559.5900838304
2021-08-25,108694.15158909919,113456.15896117456,125365.04963280278,118492.75507036378,140798.54360451322
2021-08-26,107430.15113924211,113456.15896117456,123024.09418052065,116472.48753774364,138994.133245598
2021-08-27,107477.64097243102,113456.15896117456,123382.12266145795,116541.10384182248,139061.1510379074
2021-08-30,107254.30254875538,113456.15896117456,122886.3909186217,116197.00297495266,138697.2085319127
2021-08-31,107250.33892698308,114212.53335424906,122831.30961386213,116145.41749216443,138763.56217176534
2021-09-01,107473.26178600469,114212.53335424906,124759.15528044742,116440.09102290719,139203.61146681546
2021-09-02,107598.74081843765,114212.53335424906,124648.99267092826,116568.09168452473,139400.46479865213
2021-09-03,107073.82307892195,114212.53335424906,123905.39505667392,115816.95465982256,138698.97216230552
2021-09-06,109302.69681555648,114212.53335424906,126218.80985657628,119063.55456108123,141671.21945982202
2021-09-07,110436.9913946996,114212.53335424906,127953.87095650303,120669.88045050044,143192.44057390827
2021-09-08,110300.22308945682,114212.53335424906,127375.51725652744,120459.39412760158,142995.53765409565
2021-09-09,110268.9992424866,114212.53335424906,127320.43595176787,120420.7495965205,142935.92056422762
2021-09-10,110682.07067333267,114212.53335424906,128669.92791837755,121000.53583996858,143518.6784982485
2021-09-13,110503.56576054101,114212.53335424906,127926.33030412323,120732.30192486302,143272.31996341946
2021-09-14,110071.65909891149,114212.53335424906,126108.6472470571,120161.80393077561,142639.9362002429
2021-09-15,109767.13822935378,114212.53335424906,124648.99267092826,119711.95799756772,142204.34689519566
2021-09-16,108370.15695529204,114212.53335424906,123106.71613766003,117716.61459036323,140411.90430758471
2021-09-17,109479.33864284754,114212.53335424906,124180.80158047185,119345.23056668777,141891.81461214137
2021-09-22,109450.62007444809,114212.53335424906,123271.96005193877,119319.22596837587,141808.74048220174
2021-09-23,109771.26516319855,114212.53335424906,124070.63897095267,119765.5367092161,142249.01681856305
2021-09-24,109392.66597925404,114212.53335424906,124263.42353761119,119244.06367781144,141782.4288823427
2021-09-27,108437.13569342172,114212.53335424906,125144.72441376446,117915.9232365712,140610.22339161072
2021-09-28,108525.87361662254,114212.53335424906,124896.85854234637,118022.15353609607,140735.50283406652
2021-09-29,107112.45976992286,114212.53335424906,123988.0170138133,115994.85837101948,138940.4235633996
2021-09-30,108134.91523074519,114973.95024327737,124373.58614713037,117463.08363652929,140223.4441432193
2021-10-08,108356.72642688836,114973.95024327737,126328.97246609542,117829.65967869789,140579.14435117735
2021-10-11,107635.38466736361,114973.95024327737,126301.43181371565,116851.39848240445,139681.9196290741
2021-10-12,106110.18302349362,114973.95024327737,124869.31788996657,114846.0602614884,137780.48260637742
2021-10-13,107225.36098865843,114973.95024327737,126411.5944232348,116349.98000321342,139171.02762203032
2021-10-14,106965.9181515508,114973.95024327737,125667.99680898048,115993.60022781113,138821.55637983012
2021-10-15,107224.15742566547,114973.95024327737,126328.97246609542,116338.03760309647,139145.61614138394
2021-10-18,106957.48384371508,114973.95024327737,124731.61462806763,115974.31273824828,138785.56729885336
2021-10-19,107746.86952238489,114973.95024327737,126026.02528991773,117035.49001317617,139752.51164597936
2021-10-20,107443.84362031566,114973.95024327737,125640.4561566007,116620.97013175882,139364.71943976235
2021-10-21,107334.4905307302,114973.95024327737,126246.35050895605,116468.59923236941,139255.50729027597
2021-10-22,107272.90065101103,114973.95024327737,127155.19203748912,116385.87392097032,139197.6582200799
2021-10-25,108266.48306540622,114973.95024327737,127623.38312794556,117712.66451174405,140403.24552780687
2021-10-26,107956.43496360384,114973.95024327737,127155.19203748912,117304.07107256453,140009.06843645216
2021-10-27,106717.6480888149,114973.95024327737,125337.50898042301,115666.80177684303,138448.97622422792
2021-10-28,105861.91128733366,114973.95024327737,124759.15528044742,114536.29168386056,137423.54309184686
2021-10-29,107086.85745942214,115740.4432448992,125640.4561566007,116180.49280927461,138900.25677991725
2021-11-01,106821.91787986457,115740.4432448992,125199.80571852406,115818.63944147417,138571.882769055
2021-11-02,105931.65465361076,115740.4432448992,123767.69179477498,114763.97962762575,137501.18722052398
2021-11-03,106077.40657332996,115740.4432448992,123216.8787471792,114938.49596147702,137674.8107459825
2021-11-04,106739.00392740716,115740.4432448992,124511.28940902931,115745.74639231272,138426.52758477756
2021-11-05,106175.29978823557,115740.4432448992,124043.09831857287,115061.10731090956,137784.28065325384
2021-11-08,106290.64668135323,115740.4432448992,123932.93570905372,115190.82381713975,137906.36241699688
2021-11-09,107028.59377869268,115740.4432448992,123877.85440429415,116090.45435899348,138753.00360389112
2021-11-10,106927.23484610452,115740.4432448992,123189.3380947994,115970.98809477774,138629.05056381022
2021-11-11,108184.85254317272,115740.4432448992,125392.59028518258,117470.96417406239,140134.59469475687
2021-11-12,108398.90823732373,115740.4432448992,125337.50898042301,117736.41681024159,140358.56632286237
2021-11-15,108157.8214154818,115740.4432448992,125172.26506614426,117445.67188129347,140090.69052630683
2021-11-16,107911.94544074933,115740.4432448992,125062.10245662511,117167.76537587316,139809.03021146427
2021-11-17,108486.63204917745,115740.4432448992,125034.56180424531,117876.54185082937,140438.30515491965
2021-11-18,107533.81485524369,115740.4432448992,123822.77309953458,116714.0974566663,139313.70980576053
2021-11-19,108636.13243511331,115740.4432448992,125337.50898042301,118036.1719738282,140609.70476162314
2021-11-22,109670.31694567698,115740.4432448992,125695.53746136028,119306.03082889834,141729.52706223849
2021-11-23,109660.59735781726,115740.4432448992,125778.15941849964,119287.30766162853,141740.32992978653
2021-11-24,109648.3263253841,115740.4432448992,126081.10659467733,119272.18382702066,141744.70998482805
2021-11-25,109559.29230263046,115740.4432448992,125557.83419946133,119174.77069282497,141635.8289247645
2021-11-26,109266.41387328847,115740.4432448992,124401.12679951017,118828.26287987002,141270.03945165497
2021-11-29,109375.76779372874,115740.4432448992,124208.34223285162,118980.6750000806,141330.18597392426
2021-11-30,109461.36430540474,116512.04619986519,123712.6104900154,119082.59657789415,141412.76479814347
2021-12-01,109552.33172457929,116512.04619986519,124070.63897095267,119155.73757825792,141549.67138194732
2021-12-02,108990.83587630655,116512.04619986519,124346.04549475056,118500.52540413398,140957.47716955357
2021-12-03,109734.2680751396,116512.04619986519,125585.3748518411,119338.62557922809,141742.40774144843
2021-12-06,108790.09812420118,116512.04619986519,125447.67158994215,118222.37055404545,140788.0739473464
2021-12-07,108438.98763168747,116512.04619986519,126218.80985657628,117805.31176196632,140469.67134371094
2021-12-08,110008.15498774561,116512.04619986519,128201.73682792114,119579.08211143146,142117.55751823037
2021-12-09,111352.08041512378,116512.04619986519,130515.15162782346,121091.59398623984,143578.38075825243
2021-12-10,111323.27483104284,116512.04619986519,130102.04184212662,121083.4266420633,143507.68406042023
2021-12-13,111361.97478325515,116512.04619986519,130460.07032306389,121120.9069340624,143546.68861445418
2021-12-14,111146.15262392201,116512.04619986519,129606.31009929042,120886.51752460949,143309.8604570195
2021-12-15,110252.55472219823,116512.04619986519,128339.44008982008,119854.07394792636,142329.80451656404
2021-12-16,110883.56171648936,116512.04619986519,129083.0377040744,120565.54921457148,142989.73351975
2021-12-17,109614.12604322702,116512.04619986519,127072.57008034975,119126.97794663723,141657.33919473513
2021-12-20,107484.39343231505,116512.04619986519,125007.02115186551,116704.87847267088,139418.50650498125
2021-12-21,108475.02559407371,116512.04619986519,125585.3748518411,117819.03335831984,140468.12210820036
2021-12-22,108629.37129399559,116512.04619986519,125667.99680898048,118009.87278056164,140601.5071822304
2021-12-23,108785.61899220549,116512.04619986519,126714.54159941249,118186.61499520813,140751.89507347957
2021-12-24,107700.89373453759,116512.04619986519,126081.10659467733,116940.81332050545,139648.952197627
2021-12-27,107845.69820110507,116512.04619986519,126191.26920419648,117103.32977139627,139821.78916489822
2021-12-28,108589.19066995967,116512.04619986519,126907.32616607101,117947.6978921298,140604.18073808172
2021-12-29,107843.26781998615,116512.04619986519,125062.10245662511,117110.77459645872,139813.1172111185
2021-12-30,108923.94401102116,116512.04619986519,126053.56594229753,118325.79947256084,140962.86116085178
2021-12-31,109248.75167815594,117288.79317453096,126384.05377085503,118690.23695336748,141290.0222462179
2022-01-04,108031.48289692789,117288.79317453096,125888.3220280188,117356.2407319766,139954.25405916356
2022-01-05,106014.72062649818,117288.79317453096,124593.91136616869,115136.21311208261,137925.23781488097
2022-01-06,105126.76285727744,117288.79317453096,123051.63483290045,114190.82075473007,136950.2381307008
2022-01-07,104446.33687496514,117288.79317453096,123382.12266145795,113429.61972763595,136295.77330408836
2022-01-10,104728.66694242062,117288.79317453096,123740.1511423952,113737.81019911297,136599.37069923148
2022-01-11,103925.53767615,117288.79317453096,122500.82178530467,112850.34881095837,135780.1888286476
2022-01-12,105393.0437355106,117288.79317453096,123932.93570905372,114470.78347981499,137276.03290161435
2022-01-13,103983.47809809924,117288.79317453096,121702.14286629074,112929.59058393301,135845.48032595112
2022-01-14,103610.71959285354,117288.79317453096,120490.35416158,112571.74478516378,135458.3549905876
2022-01-17,104837.40074905733,117288.79317453096,121619.5209091514,113915.38956876751,136667.93067899015
2022-01-18,104681.58113233886,117288.79317453096,122886.3909186217,113729.46724533376,136522.90346748004
2022-01-19,103604.54240168905,117288.79317453096,122170.33395674718,112528.46265212218,135421.9089124178
2022-01-20,103264.20236897393,117288.79317453096,123216.8787471792,112122.1240324981,135119.5429463498
2022-01-21,101859.37111178714,117288.79317453096,122280.49656626636,110588.24150386686,133665.40972356644
2022-01-24,101979.0428772322,117288.79317453096,122335.57787102593,110735.94927849348,133772.00187687046
2022-01-25,98933.33217292184,117288.79317453096,119416.26871876822,107421.61799760598,130690.73969913054
2022-01-26,99385.06961512695,117288.79317453096,120132.32568064275,107899.23806886545,131105.567511536
2022-01-27,96874.35455215706,117288.79317453096,117901.53283787977,105159.72638892433,128568.99902965769
2022-01-28,96433.70600682884,118070.71846236117,115946.14651891471,104701.58536115126,128115.26758283279
2022-02-07,97521.03766210988,118070.71846236117,117929.07349025957,105868.13165407153,129190.92623724965
2022-02-08,97319.15740970685,118070.71846236117,117323.17913790418,105612.00808451988,128906.59439137005
2022-02-09,98251.31469412838,118070.71846236117,118397.264580716,106635.06776498196,129845.33901468126
2022-02-10,97531.68551944534,118070.71846236117,118094.31740453832,105833.58690600285,129044.17722867828
2022-02-11,95912.79175894598,118070.71846236117,117102.85391886588,104038.53384067006,127341.72532456019
2022-02-14,94721.41156648143,118070.71846236117,115753.3619522562,102795.32114098183,126180.64841489743
2022-02-15,96610.59195423583,118070.71846236117,116910.06935220736,104882.02782226383,128220.09479847102
2022-02-16,96919.59725137302,118070.71846236117,117488.42305218293,105216.63789082461,128528.17747351044
2022-02-17,97048.71568615944,118070.71846236117,117763.82957598082,105372.46873562943,128668.02009219526
2022-02-18,97442.98852562475,118070.71846236117,118424.80523309577,105797.14529087248,129072.1937740921
2022-02-21,97520.70457548856,118070.71846236117,117956.61414263937,105880.1875129338,129123.02540138895
2022-02-22,96182.17046574323,118070.71846236117,116304.17499985197,104436.98534789922,127726.88389593492
2022-02-23,98037.2867172152,118070.71846236117,117626.12631408188,106470.85699849948,129632.16439088581
2022-02-24,95819.07172703963,118070.71846236117,115285.17086179975,104067.1021712933,127367.19883424557
2022-02-25,97298.0985926087,118070.71846236117,116249.0936950924,105700.57106224354,128985.58542293594
2022-02-28,97759.75064008207,118857.85658544357,116414.33760937114,106216.65236655872,129462.05772501955
2022-03-01,98244.28149203502,118857.85658544357,117460.88239980313,106734.56678113756,129969.91112969043
2022-03-02,97498.01460676857,118857.85658544357,116496.95956651052,105910.70233360647,129111.02745421868
2022-03-03,96813.7917155526,118857.85658544357,115698.28064749659,105152.36102778128,128386.07958744351
2022-03-04,95798.58655008947,118857.85658544357,114293.70737612734,104049.41259240313,127358.36862372867
2022-03-07,92792.98160812381,118857.85658544357,110217.69082391844,100769.25889431265,124170.2779814197
2022-03-08,90381.82329072912,118857.85658544357,107959.35732877569,98156.55837452345,121716.86419007467
2022-03-09,88897.2922736921,118857.85658544357,106857.7312335841,96556.25137098567,120138.29214422508
2022-03-10,90696.83663384065,118857.85658544357,108510.17037637149,98542.70912303544,122080.73351733178
2022-03-11,92024.11346860373,118857.85658544357,109281.3086430056,99977.63348713669,123508.37697438535
2022-03-14,89425.34740864905,118857.85658544357,105425.61730983503,97138.79521686718,120790.6889186928
2022-03-15,85352.46681693562,118857.85658544357,99945.02748625688,92717.49187033363,116580.26928104192
2022-03-16,89055.25161390462,118857.85658544357,104709.5603479605,96722.67559915732,120423.5138254187
2022-03-17,90717.5719609844,118857.85658544357,107022.97514786285,98559.55515861539,122213.53636440996
2022-03-18,91357.99745655444,118857.85658544357,107794.11341449695,99250.98149210359,122837.08100890645
2022-03-21,91391.02358794055,118857.85658544357,107628.8695002182,99310.00029009134,122851.48884208055
2022-03-22,90805.58172266351,118857.85658544357,107518.70689069905,98657.7401584516,122171.39870644207
2022-03-23,91724.92645882833,118857.85658544357,108207.2232001938,99668.1496649127,123207.69809084249
2022-03-24,91317.75445158611,118857.85658544357,107463.62558593947,99233.80117852097,122890.8393889872
2022-03-25,89714.50319334275,118857.85658544357,105342.99535269567,97485.11139990014,121127.63428835839
2022-03-28,89196.39058551998,118857.85658544357,104654.47904320092,96901.85019937852,120581.10546553772
2022-03-29,88882.14581125857,118857.85658544357,104158.74730036472,96566.03953131351,120287.57693625824
2022-03-30,91674.14840089492,118857.85658544357,107546.24754307883,99597.39021981959,123242.97539095463
2022-03-31,90734.29582419884,119650.24229601318,106692.48731930536,98569.30166279888,122285.55328569419
2022-04-01,91222.24296670945,119650.24229601318,108097.06059067464,99083.26139546762,122844.16056115636
2022-04-06,90812.48978228643,119650.24229601318,107766.57276211715,98625.7906344769,122380.22143391194
2022-04-07,89036.66642737605,119650.24229601318,106334.4588383681,96694.59750687414,120481.1451016129
2022-04-08,89133.68603287225,119650.24229601318,107105.5971050022,96776.64892018453,120573.78906545156
2022-04-11,86208.71564937782,119650.24229601318,103470.23099086997,93591.78828867277,117510.74072889463
2022-04-12,88138.76081214783,119650.24229601318,105398.07665745524,95675.64970631238,119635.0384551397
2022-04-13,86794.31948691145,119650.24229601318,104516.77578130197,94203.2116388985,118206.91773770064
2022-04-14,87714.83774548431,119650.24229601318,105728.56448601272,95187.38570791238,119201.89937180352
2022-04-15,87382.79231308917,119650.24229601318,105673.48318125315,94828.7644952557,118900.89237915266
2022-04-18,87206.7383830672,119650.24229601318,105122.67013365736,94678.39124155954,118676.28150376244
2022-04-19,86577.10966650417,119650.24229601318,104379.07251940302,93991.05175934601,117947.20272400197
2022-04-20,84587.34063459712,119650.24229601318,102451.22685281775,91811.82605234026,115867.0874112582
2022-04-21,82583.14838996636,119650.24229601318,100578.46249099205,89610.25747535827,113807.47959621847
2022-04-22,82386.04232249875,119650.24229601318,100853.86901478995,89386.08896141184,113648.15828846171
2022-04-25,77785.58704708231,119650.24229601318,95538.52310549053,84363.84264956732,108890.54273094649
2022-04-26,76509.47814150077,119650.24229601318,94712.30353409683,83008.61723364855,107637.6056747631
2022-04-27,79226.63562448166,119650.24229601318,97631.61268635455,85995.40445028535,110444.05322146488
2022-04-28,78380.25580616118,119650.24229601318,98347.66964822909,85070.68908336593,109530.50148861187
2022-04-29,81328.52972622775,120447.91057798658,101101.73488620804,88273.95706225198,112581.5247516871
2022-05-05,81229.41302754528,120447.91057798658,100688.62510051121,88174.71339659113,112457.45353337191
2022-05-06,79560.6962140566,120447.91057798658,98017.1818196716,86376.5751346424,110598.89452280354
2022-05-09,79533.06151932404,120447.91057798658,97135.88094351834,86346.30462331646,110508.19744070411
2022-05-10,80816.94407985554,120447.91057798658,98375.21030060887,87744.49987465481,111927.59968981807
2022-05-11,81993.71756312426,120447.91057798658,99889.9461814973,89040.86382456907,113256.2731953254
2022-05-12,82218.12023934994,120447.91057798658,99339.13313390152,89288.92385476756,113522.05365186428
2022-05-13,82761.12535841473,120447.91057798658,100192.89335767498,89876.39499861423,114104.9853021104
2022-05-16,82059.9623856348,120447.91057798658,99339.13313390152,89117.14964794485,113272.24516239343
2022-05-17,82749.43173378267,120447.91057798658,100688.62510051121,89869.6646997865,114035.14486341935
2022-05-18,82473.23594873895,120447.91057798658,100303.05596719414,89566.29387494747,113698.44724343721
2022-05-19,82957.65996948871,120447.91057798658,100550.92183861225,90102.77142787431,114207.49683688753
2022-05-20,84432.89927824207,120447.91057798658,102864.3366385146,91699.31832761414,115876.95614054636
2022-05-23,84528.78996853331,120447.91057798658,101983.03576236132,91805.4825946556,115943.0671477165
2022-05-24,81681.27247324423,120447.91057798658,99724.70226721857,88697.28533214823,112796.17544054938
2022-05-25,82399.81005034642,120447.91057798658,100192.89335767498,89481.97841318377,113557.2355614234
